recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1765460348182,76,76,1765460348089,93,0,2,loss2
1765460348184,77,77,1765460348140,44,48,2,loss2
1765460348190,78,78,1765460348190,0,44,2,loss2
1765460348241,79,79,1765460348241,0,1,2,loss2
1765460348292,80,80,1765460348292,0,1,2,loss2
1765460348343,81,81,1765460348343,0,1,2,loss2
1765460348394,82,82,1765460348394,0,1,2,loss2
1765460348445,83,83,1765460348445,0,1,2,loss2
1765460348496,84,84,1765460348496,0,1,2,loss2
1765460348546,85,85,1765460348546,0,0,2,loss2
1765460348597,86,86,1765460348597,0,1,2,loss2
1765460348647,87,87,1765460348647,0,0,2,loss2
1765460348697,88,88,1765460348697,0,0,2,loss2
1765460348749,89,89,1765460348748,1,2,2,loss2
1765460348801,90,90,1765460348799,2,2,2,loss2
1765460348851,91,91,1765460348849,2,0,2,loss2
1765460348900,92,92,1765460348900,0,1,2,loss2
1765460348951,93,93,1765460348951,0,1,2,loss2
1765460349002,94,94,1765460349001,1,1,2,loss2
1765460349053,95,95,1765460349052,1,1,2,loss2
1765460349104,96,96,1765460349104,0,1,2,loss2
1765460349155,97,97,1765460349154,1,1,2,loss2
1765460349205,98,98,1765460349205,0,0,2,loss2
1765460349256,99,99,1765460349256,0,1,2,loss2
1765460349307,100,100,1765460349307,0,1,2,loss2
1765460349358,101,101,1765460349358,0,1,2,loss2
1765460349409,102,102,1765460349409,0,1,2,loss2
1765460349461,103,103,1765460349459,2,2,2,loss2
1765460349511,104,104,1765460349510,1,0,2,loss2
1765460349561,105,105,1765460349561,0,0,2,loss2
1765460349613,106,106,1765460349612,1,2,2,loss2
1765460349664,107,107,1765460349663,1,1,2,loss2
1765460349715,108,108,1765460349714,1,1,2,loss2
1765460349766,109,109,1765460349765,1,1,2,loss2
1765460349817,110,110,1765460349816,1,1,2,loss2
1765460349867,111,111,1765460349867,0,0,2,loss2
1765460349918,112,112,1765460349918,0,1,2,loss2
1765460349969,113,113,1765460349968,1,1,2,loss2
1765460350020,114,114,1765460350020,0,1,2,loss2
1765460350070,115,115,1765460350070,0,0,2,loss2
1765460350122,116,116,1765460350121,1,2,2,loss2
1765460350173,117,117,1765460350172,1,1,2,loss2
1765460350223,118,118,1765460350223,0,0,2,loss2
1765460350276,119,119,1765460350274,2,3,2,loss2
1765460350327,120,120,1765460350325,2,1,2,loss2
1765460350376,121,121,1765460350376,0,1,2,loss2
1765460350427,122,122,1765460350426,1,1,2,loss2
1765460350478,123,123,1765460350477,1,1,2,loss2
1765460350529,124,124,1765460350528,1,1,2,loss2
1765460350580,125,125,1765460350579,1,1,2,loss2
1765460350631,126,126,1765460350630,1,1,2,loss2
1765460350682,127,127,1765460350682,0,1,2,loss2
1765460350734,128,128,1765460350733,1,2,2,loss2
1765460350785,129,129,1765460350784,1,1,2,loss2
1765460350836,130,130,1765460350836,0,1,2,loss2
1765460350887,131,131,1765460350887,0,1,2,loss2
1765460350938,132,132,1765460350938,0,1,2,loss2
1765460350990,133,133,1765460350989,1,2,2,loss2
1765460351043,134,134,1765460351041,2,3,2,loss2
1765460351094,135,135,1765460351091,3,1,2,loss2
1765460351144,136,136,1765460351142,2,0,2,loss2
1765460351194,137,137,1765460351193,1,0,2,loss2
1765460351243,138,138,1765460351243,0,1,2,loss2
1765460351294,139,139,1765460351294,0,1,2,loss2
1765460351346,140,140,1765460351345,1,2,2,loss2
1765460351397,141,141,1765460351396,1,1,2,loss2
1765460351448,142,142,1765460351448,0,1,2,loss2
1765460351500,143,143,1765460351499,1,2,2,loss2
1765460351550,144,144,1765460351550,0,0,2,loss2
1765460351601,145,145,1765460351601,0,1,2,loss2
1765460351652,146,146,1765460351652,0,1,2,loss2
1765460351703,147,147,1765460351703,0,1,2,loss2
1765460351754,148,148,1765460351753,1,1,2,loss2
1765460351805,149,149,1765460351805,0,1,2,loss2
1765460351857,150,150,1765460351856,1,2,2,loss2
1765460351908,151,151,1765460351907,1,1,2,loss2
1765460351959,152,152,1765460351958,1,1,2,loss2
1765460352010,153,153,1765460352009,1,1,2,loss2
1765460352061,154,154,1765460352060,1,1,2,loss2
1765460352112,155,155,1765460352111,1,1,2,loss2
1765460352163,156,156,1765460352162,1,1,2,loss2
1765460352213,157,157,1765460352212,1,0,2,loss2
1765460352314,159,159,1765460352314,0,51,2,loss2
1765460352365,160,160,1765460352365,0,1,2,loss2
1765460352416,161,161,1765460352416,0,1,2,loss2
1765460352467,162,162,1765460352466,1,1,2,loss2
1765460352518,163,163,1765460352518,0,1,2,loss2
1765460352569,164,164,1765460352569,0,1,2,loss2
1765460352619,165,165,1765460352619,0,0,2,loss2
1765460352671,166,166,1765460352670,1,2,2,loss2
1765460352722,167,167,1765460352721,1,1,2,loss2
1765460352772,168,168,1765460352772,0,0,2,loss2
1765460352824,169,169,1765460352823,1,2,2,loss2
1765460352874,170,170,1765460352873,1,0,2,loss2
1765460352925,171,171,1765460352925,0,1,2,loss2
1765460352976,172,172,1765460352975,1,1,2,loss2
1765460353026,173,173,1765460353026,0,0,2,loss2
1765460353077,174,174,1765460353077,0,1,2,loss2
1765460353128,175,175,1765460353128,0,1,2,loss2
1765460353179,176,176,1765460353179,0,1,2,loss2
1765460353230,177,177,1765460353229,1,1,2,loss2
1765460353280,178,178,1765460353280,0,0,2,loss2
1765460353331,179,179,1765460353330,1,1,2,loss2
1765460353382,180,180,1765460353381,1,1,2,loss2
1765460353432,181,181,1765460353432,0,0,2,loss2
1765460353483,182,182,1765460353483,0,1,2,loss2
1765460353537,183,183,1765460353534,3,4,2,loss2
1765460353586,184,184,1765460353585,1,1,2,loss2
1765460353636,185,185,1765460353636,0,0,2,loss2
1765460353687,186,186,1765460353686,1,1,2,loss2
1765460353738,187,187,1765460353737,1,1,2,loss2
1765460353788,188,188,1765460353788,0,0,2,loss2
1765460353104,189,189,1765460353103,1,734,2,loss2
1765460353154,190,190,1765460353154,0,0,2,loss2
1765460353205,191,191,1765460353205,0,1,2,loss2
1765460353257,192,192,1765460353256,1,2,2,loss2
1765460353307,193,193,1765460353307,0,0,2,loss2
