recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766499049291,48,48,1766499049188,103,0,2,loss2
1766499049294,49,49,1766499049238,56,47,2,loss2
1766499049295,50,50,1766499049289,6,49,2,loss2
1766499049339,51,51,1766499049339,0,6,2,loss2
1766499049389,52,52,1766499049389,0,0,2,loss2
1766499049439,53,53,1766499049439,0,0,2,loss2
1766499049490,54,54,1766499049490,0,1,2,loss2
1766499049541,55,55,1766499049540,1,1,2,loss2
1766499049593,56,56,1766499049592,1,2,2,loss2
1766499049644,57,57,1766499049644,0,1,2,loss2
1766499049695,58,58,1766499049694,1,1,2,loss2
1766499049746,59,59,1766499049746,0,1,2,loss2
1766499049797,60,60,1766499049797,0,1,2,loss2
1766499049849,61,61,1766499049849,0,2,2,loss2
1766499049901,62,62,1766499049901,0,2,2,loss2
1766499049954,63,63,1766499049953,1,3,2,loss2
1766499050005,64,64,1766499050005,0,1,2,loss2
1766499050057,65,65,1766499050057,0,2,2,loss2
1766499050108,66,66,1766499050107,1,1,2,loss2
1766499050158,67,67,1766499050158,0,0,2,loss2
1766499050208,68,68,1766499050208,0,0,2,loss2
1766499050260,69,69,1766499050260,0,2,2,loss2
1766499050312,70,70,1766499050311,1,2,2,loss2
1766499050363,71,71,1766499050363,0,1,2,loss2
1766499050415,72,72,1766499050414,1,2,2,loss2
1766499050466,73,73,1766499050465,1,1,2,loss2
1766499050517,74,74,1766499050517,0,1,2,loss2
1766499050568,75,75,1766499050568,0,1,2,loss2
1766499050619,76,76,1766499050618,1,1,2,loss2
1766499050669,77,77,1766499050669,0,0,2,loss2
1766499050719,78,78,1766499050719,0,0,2,loss2
1766499050771,79,79,1766499050769,2,2,2,loss2
1766499050820,80,80,1766499050820,0,1,2,loss2
1766499050871,81,81,1766499050871,0,1,2,loss2
1766499050922,82,82,1766499050922,0,1,2,loss2
1766499050973,83,83,1766499050973,0,1,2,loss2
1766499051025,84,84,1766499051024,1,2,2,loss2
1766499051077,85,85,1766499051077,0,2,2,loss2
1766499051128,86,86,1766499051128,0,1,2,loss2
1766499051179,87,87,1766499051178,1,1,2,loss2
1766499051231,88,88,1766499051230,1,2,2,loss2
1766499051282,89,89,1766499051282,0,1,2,loss2
1766499051334,90,90,1766499051334,0,2,2,loss2
1766499051386,91,91,1766499051386,0,2,2,loss2
1766499051439,92,92,1766499051438,1,3,2,loss2
1766499051491,93,93,1766499051490,1,2,2,loss2
1766499051544,94,94,1766499051542,2,3,2,loss2
1766499051595,95,95,1766499051594,1,1,2,loss2
1766499051646,96,96,1766499051645,1,1,2,loss2
1766499051697,97,97,1766499051695,2,1,2,loss2
1766499051748,98,98,1766499051747,1,1,2,loss2
1766499051800,99,99,1766499051799,1,2,2,loss2
1766499051853,100,100,1766499051852,1,3,2,loss2
1766499051903,101,101,1766499051902,1,0,2,loss2
1766499051955,102,102,1766499051954,1,2,2,loss2
1766499052007,103,103,1766499052006,1,2,2,loss2
1766499052059,104,104,1766499052058,1,2,2,loss2
1766499052111,105,105,1766499052110,1,2,2,loss2
1766499052162,106,106,1766499052161,1,1,2,loss2
1766499052213,107,107,1766499052213,0,1,2,loss2
1766499052264,108,108,1766499052263,1,1,2,loss2
1766499052314,109,109,1766499052314,0,0,2,loss2
1766499052364,110,110,1766499052364,0,0,2,loss2
1766499052415,111,111,1766499052415,0,1,2,loss2
1766499052467,112,112,1766499052466,1,2,2,loss2
1766499052519,113,113,1766499052518,1,2,2,loss2
1766499052571,114,114,1766499052570,1,2,2,loss2
1766499052622,115,115,1766499052622,0,1,2,loss2
1766499052674,116,116,1766499052673,1,2,2,loss2
1766499052725,117,117,1766499052725,0,1,2,loss2
1766499052777,118,118,1766499052776,1,2,2,loss2
1766499052828,119,119,1766499052828,0,1,2,loss2
1766499052880,120,120,1766499052879,1,2,2,loss2
1766499052932,121,121,1766499052932,0,2,2,loss2
1766499052984,122,122,1766499052984,0,2,2,loss2
1766499053036,123,123,1766499053035,1,2,2,loss2
1766499053088,124,124,1766499053088,0,2,2,loss2
1766499053140,125,125,1766499053139,1,2,2,loss2
1766499053191,126,126,1766499053191,0,1,2,loss2
1766499053243,127,127,1766499053243,0,2,2,loss2
1766499053295,128,128,1766499053294,1,2,2,loss2
1766499053347,129,129,1766499053346,1,2,2,loss2
1766499053399,130,130,1766499053398,1,2,2,loss2
1766499053450,131,131,1766499053450,0,1,2,loss2
1766499053502,132,132,1766499053502,0,2,2,loss2
1766499053553,133,133,1766499053553,0,1,2,loss2
1766499053605,134,134,1766499053604,1,2,2,loss2
1766499053656,135,135,1766499053656,0,1,2,loss2
1766499053707,136,136,1766499053706,1,1,2,loss2
1766499053757,137,137,1766499053756,1,0,2,loss2
1766499053808,138,138,1766499053807,1,1,2,loss2
1766499053860,139,139,1766499053859,1,2,2,loss2
1766499053912,140,140,1766499053912,0,2,2,loss2
1766499053964,141,141,1766499053964,0,2,2,loss2
1766499054016,142,142,1766499054016,0,2,2,loss2
1766499054069,143,143,1766499054068,1,3,2,loss2
1766499054119,144,144,1766499054119,0,0,2,loss2
1766499054170,145,145,1766499054170,0,1,2,loss2
1766499054222,146,146,1766499054221,1,2,2,loss2
1766499054273,147,147,1766499054272,1,1,2,loss2
1766499054325,148,148,1766499054324,1,2,2,loss2
1766499054376,149,149,1766499054375,1,1,2,loss2
1766499054427,150,150,1766499054426,1,1,2,loss2
1766499054479,151,151,1766499054478,1,2,2,loss2
1766499054531,152,152,1766499054531,0,2,2,loss2
1766499054583,153,153,1766499054582,1,2,2,loss2
1766499054634,154,154,1766499054633,1,1,2,loss2
1766499054686,155,155,1766499054685,1,2,2,loss2
1766499054737,156,156,1766499054736,1,1,2,loss2
1766499054788,157,157,1766499054788,0,1,2,loss2
1766499054840,158,158,1766499054840,0,2,2,loss2
1766499054892,159,159,1766499054891,1,2,2,loss2
1766499054944,160,160,1766499054943,1,2,2,loss2
1766499054996,161,161,1766499054995,1,2,2,loss2
1766499055047,162,162,1766499055047,0,1,2,loss2
1766499055099,163,163,1766499055099,0,2,2,loss2
1766499055151,164,164,1766499055151,0,2,2,loss2
1766499055203,165,165,1766499055202,1,2,2,loss2
1766499055255,166,166,1766499055255,0,2,2,loss2
1766499055307,167,167,1766499055307,0,2,2,loss2
1766499055360,168,168,1766499055359,1,3,2,loss2
1766499055412,169,169,1766499055411,1,2,2,loss2
1766499055464,170,170,1766499055463,1,2,2,loss2
1766499055519,171,171,1766499055516,3,5,2,loss2
1766499055568,172,172,1766499055567,1,1,2,loss2
1766499055620,173,173,1766499055620,0,2,2,loss2
1766499055671,174,174,1766499055671,0,1,2,loss2
1766499055722,175,175,1766499055721,1,1,2,loss2
1766499055772,176,176,1766499055771,1,0,2,loss2
1766499055823,177,177,1766499055822,1,1,2,loss2
1766499055875,178,178,1766499055874,1,2,2,loss2
1766499055927,179,179,1766499055926,1,2,2,loss2
1766499055981,180,180,1766499055978,3,4,2,loss2
1766499056032,181,181,1766499056030,2,1,2,loss2
1766499056081,182,182,1766499056080,1,1,2,loss2
1766499056131,183,183,1766499056130,1,0,2,loss2
1766499056182,184,184,1766499056182,0,1,2,loss2
1766499056236,185,185,1766499056234,2,4,2,loss2
1766499056287,186,186,1766499056285,2,1,2,loss2
1766499056337,187,187,1766499056337,0,0,2,loss2
1766499056390,188,188,1766499056388,2,3,2,loss2
1766499056441,189,189,1766499056439,2,1,2,loss2
1766499056492,190,190,1766499056492,0,1,2,loss2
