recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766499117782,46,46,1766499117679,103,0,2,loss2
1766499117785,47,47,1766499117729,56,47,2,loss2
1766499117786,48,48,1766499117781,5,49,2,loss2
1766499117833,49,49,1766499117833,0,3,2,loss2
1766499117885,50,50,1766499117885,0,2,2,loss2
1766499117937,51,51,1766499117937,0,2,2,loss2
1766499117989,52,52,1766499117989,0,2,2,loss2
1766499118041,53,53,1766499118041,0,2,2,loss2
1766499118092,54,54,1766499118092,0,1,2,loss2
1766499118144,55,55,1766499118144,0,2,2,loss2
1766499118195,56,56,1766499118195,0,1,2,loss2
1766499118247,57,57,1766499118247,0,2,2,loss2
1766499118298,58,58,1766499118298,0,1,2,loss2
1766499118352,59,59,1766499118350,2,4,2,loss2
1766499118407,60,60,1766499118402,5,5,2,loss2
1766499118454,61,61,1766499118452,2,3,2,loss2
1766499118503,62,62,1766499118503,0,1,2,loss2
1766499118555,63,63,1766499118554,1,2,2,loss2
1766499118606,64,64,1766499118606,0,1,2,loss2
1766499118658,65,65,1766499118657,1,2,2,loss2
1766499118711,66,66,1766499118709,2,3,2,loss2
1766499118760,67,67,1766499118760,0,1,2,loss2
1766499118812,68,68,1766499118811,1,2,2,loss2
1766499118861,69,69,1766499118861,0,1,2,loss2
1766499118913,70,70,1766499118913,0,2,2,loss2
1766499118964,71,71,1766499118964,0,1,2,loss2
1766499119016,72,72,1766499119016,0,2,2,loss2
1766499119068,73,73,1766499119068,0,2,2,loss2
1766499119120,74,74,1766499119119,1,2,2,loss2
1766499119172,75,75,1766499119172,0,2,2,loss2
1766499119222,76,76,1766499119222,0,0,2,loss2
1766499119273,77,77,1766499119273,0,1,2,loss2
1766499119324,78,78,1766499119324,0,1,2,loss2
1766499119375,79,79,1766499119375,0,1,2,loss2
1766499119427,80,80,1766499119427,0,2,2,loss2
1766499119479,81,81,1766499119479,0,2,2,loss2
1766499119530,82,82,1766499119530,0,1,2,loss2
1766499119581,83,83,1766499119581,0,1,2,loss2
1766499119632,84,84,1766499119632,0,1,2,loss2
1766499119683,85,85,1766499119682,1,1,2,loss2
1766499119735,86,86,1766499119735,0,2,2,loss2
1766499119786,87,87,1766499119786,0,1,2,loss2
1766499119838,88,88,1766499119838,0,2,2,loss2
1766499119890,89,89,1766499119889,1,2,2,loss2
1766499119942,90,90,1766499119941,1,2,2,loss2
1766499119994,91,91,1766499119993,1,2,2,loss2
1766499120046,92,92,1766499120045,1,2,2,loss2
1766499120097,93,93,1766499120097,0,1,2,loss2
1766499120149,94,94,1766499120149,0,2,2,loss2
1766499120202,95,95,1766499120200,2,3,2,loss2
1766499120254,96,96,1766499120252,2,2,2,loss2
1766499120304,97,97,1766499120303,1,0,2,loss2
1766499120356,98,98,1766499120354,2,2,2,loss2
1766499120406,99,99,1766499120405,1,0,2,loss2
1766499120458,100,100,1766499120457,1,2,2,loss2
1766499120510,101,101,1766499120509,1,2,2,loss2
1766499120562,102,102,1766499120561,1,2,2,loss2
1766499120614,103,103,1766499120613,1,2,2,loss2
1766499120665,104,104,1766499120665,0,1,2,loss2
1766499120717,105,105,1766499120717,0,2,2,loss2
1766499120769,106,106,1766499120769,0,2,2,loss2
1766499120821,107,107,1766499120821,0,2,2,loss2
1766499120873,108,108,1766499120872,1,2,2,loss2
1766499120924,109,109,1766499120924,0,1,2,loss2
1766499120976,110,110,1766499120976,0,2,2,loss2
1766499121027,111,111,1766499121026,1,1,2,loss2
1766499121078,112,112,1766499121078,0,1,2,loss2
1766499121130,113,113,1766499121130,0,2,2,loss2
1766499121182,114,114,1766499121182,0,2,2,loss2
1766499121234,115,115,1766499121233,1,2,2,loss2
1766499121286,116,116,1766499121285,1,2,2,loss2
1766499121336,117,117,1766499121336,0,0,2,loss2
1766499121388,118,118,1766499121388,0,2,2,loss2
1766499121439,119,119,1766499121439,0,1,2,loss2
1766499121542,121,121,1766499121542,0,53,2,loss2
1766499121594,122,122,1766499121594,0,2,2,loss2
1766499121646,123,123,1766499121646,0,2,2,loss2
1766499121698,124,124,1766499121698,0,2,2,loss2
1766499121750,125,125,1766499121750,0,2,2,loss2
1766499121801,126,126,1766499121801,0,1,2,loss2
1766499121852,127,127,1766499121851,1,1,2,loss2
1766499121903,128,128,1766499121903,0,1,2,loss2
1766499121955,129,129,1766499121955,0,2,2,loss2
1766499122007,130,130,1766499122006,1,2,2,loss2
1766499122058,131,131,1766499122058,0,1,2,loss2
1766499122111,132,132,1766499122110,1,3,2,loss2
1766499122162,133,133,1766499122162,0,1,2,loss2
1766499122213,134,134,1766499122212,1,1,2,loss2
1766499122265,135,135,1766499122264,1,2,2,loss2
1766499122316,136,136,1766499122316,0,1,2,loss2
1766499122367,137,137,1766499122367,0,1,2,loss2
1766499122419,138,138,1766499122419,0,2,2,loss2
1766499122471,139,139,1766499122471,0,2,2,loss2
1766499122522,140,140,1766499122522,0,1,2,loss2
1766499122573,141,141,1766499122573,0,1,2,loss2
1766499122624,142,142,1766499122624,0,1,2,loss2
1766499122676,143,143,1766499122675,1,2,2,loss2
1766499122727,144,144,1766499122727,0,1,2,loss2
1766499122779,145,145,1766499122778,1,2,2,loss2
1766499122830,146,146,1766499122830,0,1,2,loss2
1766499122882,147,147,1766499122882,0,2,2,loss2
