recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1765460627487,67,67,1765460627402,85,0,2,loss5
1765460627490,68,68,1765460627453,37,47,2,loss5
1765460627503,69,69,1765460627503,0,37,2,loss5
1765460627553,70,70,1765460627553,0,0,2,loss5
1765460627603,71,71,1765460627603,0,0,2,loss5
1765460627654,72,72,1765460627653,1,1,2,loss5
1765460627704,73,73,1765460627704,0,0,2,loss5
1765460627754,74,74,1765460627754,0,0,2,loss5
1765460627804,75,75,1765460627804,0,0,2,loss5
1765460627856,76,76,1765460627854,2,2,2,loss5
1765460627905,77,77,1765460627905,0,1,2,loss5
1765460627956,78,78,1765460627956,0,1,2,loss5
1765460628006,79,79,1765460628006,0,0,2,loss5
1765460628057,80,80,1765460628056,1,1,2,loss5
1765460628108,81,81,1765460628107,1,1,2,loss5
1765460628158,82,82,1765460628157,1,0,2,loss5
1765460628209,83,83,1765460628208,1,1,2,loss5
1765460628259,84,84,1765460628259,0,0,2,loss5
1765460628309,85,85,1765460628309,0,0,2,loss5
1765460628360,86,86,1765460628359,1,1,2,loss5
1765460628410,87,87,1765460628410,0,0,2,loss5
1765460628462,88,88,1765460628460,2,2,2,loss5
1765460628512,89,89,1765460628512,0,0,2,loss5
1765460628562,90,90,1765460628562,0,0,2,loss5
1765460628614,91,91,1765460628613,1,2,2,loss5
1765460628664,92,92,1765460628664,0,0,2,loss5
1765460628716,93,93,1765460628715,1,2,2,loss5
1765460628817,95,95,1765460628816,1,51,2,loss5
1765460628867,96,96,1765460628867,0,0,2,loss5
1765460628918,97,97,1765460628917,1,1,2,loss5
1765460628968,98,98,1765460628968,0,0,2,loss5
1765460629019,99,99,1765460629018,1,1,2,loss5
1765460629071,100,100,1765460629069,2,2,2,loss5
1765460629123,101,101,1765460629120,3,2,2,loss5
1765460629224,103,103,1765460629222,2,51,2,loss5
1765460629274,104,104,1765460629273,1,0,2,loss5
1765460629323,105,105,1765460629323,0,1,2,loss5
1765460629374,106,106,1765460629374,0,1,2,loss5
1765460629426,107,107,1765460629425,1,2,2,loss5
1765460629477,108,108,1765460629477,0,1,2,loss5
1765460629527,109,109,1765460629527,0,0,2,loss5
1765460629578,110,110,1765460629578,0,1,2,loss5
1765460629629,111,111,1765460629629,0,1,2,loss5
1765460629680,112,112,1765460629679,1,1,2,loss5
1765460629731,113,113,1765460629730,1,1,2,loss5
1765460629781,114,114,1765460629781,0,0,2,loss5
1765460629833,115,115,1765460629832,1,2,2,loss5
1765460629884,116,116,1765460629884,0,1,2,loss5
1765460629936,117,117,1765460629935,1,2,2,loss5
1765460629987,118,118,1765460629987,0,1,2,loss5
1765460630040,119,119,1765460630039,1,3,2,loss5
1765460630144,121,121,1765460630143,1,54,2,loss5
1765460630195,122,122,1765460630194,1,1,2,loss5
1765460630247,123,123,1765460630247,0,2,2,loss5
1765460630300,124,124,1765460630299,1,3,2,loss5
1765460630403,126,126,1765460630402,1,53,2,loss5
1765460630454,127,127,1765460630453,1,1,2,loss5
1765460630506,128,128,1765460630505,1,2,2,loss5
1765460630558,129,129,1765460630557,1,2,2,loss5
1765460630610,130,130,1765460630609,1,2,2,loss5
1765460630661,131,131,1765460630660,1,1,2,loss5
1765460630713,132,132,1765460630712,1,2,2,loss5
1765460630763,133,133,1765460630762,1,0,2,loss5
1765460630815,134,134,1765460630815,0,2,2,loss5
1765460630867,135,135,1765460630866,1,2,2,loss5
1765460630919,136,136,1765460630919,0,2,2,loss5
1765460630970,137,137,1765460630970,0,1,2,loss5
1765460631074,139,139,1765460631074,0,54,2,loss5
1765460631127,140,140,1765460631126,1,3,2,loss5
1765460631179,141,141,1765460631179,0,2,2,loss5
1765460631285,143,143,1765460631283,2,56,2,loss5
1765460631336,144,144,1765460631334,2,1,2,loss5
1765460631387,145,145,1765460631386,1,1,2,loss5
1765460631438,146,146,1765460631438,0,1,2,loss5
1765460631490,147,147,1765460631490,0,2,2,loss5
1765460631543,148,148,1765460631542,1,3,2,loss5
1765460631594,149,149,1765460631594,0,1,2,loss5
1765460631645,150,150,1765460631644,1,1,2,loss5
1765460631697,151,151,1765460631696,1,2,2,loss5
1765460631801,153,153,1765460631800,1,54,2,loss5
1765460631853,154,154,1765460631852,1,2,2,loss5
1765460631905,155,155,1765460631903,2,2,2,loss5
1765460631954,156,156,1765460631954,0,1,2,loss5
1765460632006,157,157,1765460632005,1,2,2,loss5
1765460632060,158,158,1765460632058,2,4,2,loss5
1765460632110,159,159,1765460632109,1,0,2,loss5
1765460632162,160,160,1765460632162,0,2,2,loss5
1765460632214,161,161,1765460632214,0,2,2,loss5
1765460632269,162,162,1765460632266,3,5,2,loss5
1765460632317,163,163,1765460632316,1,2,2,loss5
1765460632372,164,164,1765460632369,3,5,2,loss5
1765460632421,165,165,1765460632420,1,1,2,loss5
1765460632475,166,166,1765460632472,3,4,2,loss5
1765460632527,167,167,1765460632524,3,2,2,loss5
1765460632578,168,168,1765460632576,2,1,2,loss5
1765460632630,169,169,1765460632628,2,2,2,loss5
1765460632682,170,170,1765460632681,1,2,2,loss5
1765460632735,171,171,1765460632732,3,3,2,loss5
1765460632786,172,172,1765460632784,2,1,2,loss5
1765460632839,173,173,1765460632836,3,3,2,loss5
1765460632890,174,174,1765460632889,1,1,2,loss5
